"Started At (CST)","Ended At (CST)","Tag","Duration (Minutes)","Starting Location","Starting Saved Location","Starting Latitude","Starting Longitude","Starting Odometer (mi)","Ending Location","Ending Saved Location","Ending Latitude","Ending Longitude","Ending Odometer (mi)","Starting Battery (%)","Ending Battery (%)","Average Inside Temperature (°F)","Average Outside Temperature (°F)","Average Speed (mph)","Max Speed (mph)","Rated Range Used (mi)","Ideal Range Used (mi)","Distance (mi)","Total Energy Used (kWh)","Average Energy Used (Wh/mi)"
"2025-08-13 11:29","2025-08-13 12:55",,"85","647 Kings Highway, Yemassee, South Carolina 29945, United States",,"32.634205","-80.875200","71962.83","580 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245890","-81.501560","72070.29","87","24","66.07","95.11","76","85","165.27","0.00","107.43","37.26","347"
"2025-08-13 13:08","2025-08-13 13:09",,"1","580 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245890","-81.501560","72070.29","160 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245705","-81.503930","72070.41","57","57","77.00","95.90","11","17","0.17","0.00","0.12","-0.08","-667"
"2025-08-13 13:15","2025-08-13 13:15",,"0","160 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245705","-81.503930","72070.45","160 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245705","-81.503930","72070.45","56","56","69.98","103.10","0","0","0.00","0.00","0.00","0.14",
"2025-08-13 13:15","2025-08-13 14:05",,"50","160 Millennium Boulevard, Brunswick, Georgia 31525, United States",,"31.245705","-81.503930","72070.45","725 Nautica Drive, Jacksonville, Florida 32218, United States",,"30.479597","-81.637535","72127.65","56","19","66.76","97.25","73","84","97.91","0.00","57.20","22.18","388"
"2025-08-13 14:44","2025-08-13 16:45",,"121","725 Nautica Drive, Jacksonville, Florida 32218, United States",,"30.479597","-81.637535","72127.67","202 Southwest 33rd Avenue, Ocala, Florida 34474, United States",,"29.185290","-82.177505","72239.99","90","28","63.48","90.99","58","90","162.59","0.00","112.32","36.74","327"
"2025-08-13 17:11","2025-08-13 19:02",,"110","202 Southwest 33rd Avenue, Ocala, Florida 34474, United States",,"29.185290","-82.177505","72239.99","8236 128th Street, Seminole, Florida 33776, United States",,"27.848406","-82.815430","72359.48","83","17","62.40","90.77","68","92","171.63","0.00","119.49","38.80","325"
"2025-08-13 21:53","2025-08-13 21:58",,"5","8236 128th Street, Seminole, Florida 33776, United States",,"27.848404","-82.815430","72359.50","8236 128th Street, Seminole, Florida 33776, United States",,"27.848413","-82.815430","72360.30","17","16","65.32","87.80","16","44","2.09","0.00","0.80","0.64","800"
"2025-08-14 07:09","2025-08-14 07:37",,"27","8236 128th Street, Seminole, Florida 33776, United States",,"27.848398","-82.815440","72360.31","9745 International Court North, St. Petersburg, Florida 33716, United States",,"27.860401","-82.652370","72373.90","16","9","62.22","85.95","36","82","17.15","0.00","13.59","4.10","302"
"2025-08-14 15:52","2025-08-14 16:00",,"7","9745 International Court North, St. Petersburg, Florida 33716, United States",,"27.860407","-82.652374","72373.92","3101 Gandy Boulevard, Pinellas Park, Florida 33782, United States",,"27.846073","-82.678070","72376.05","9","7","80.06","89.92","19","55","5.52","0.00","2.13","1.20","563"
"2025-08-14 16:00","2025-08-14 16:01",,"1","3101 Gandy Boulevard, Pinellas Park, Florida 33782, United States",,"27.846073","-82.678070","72376.05","3101 Gandy Blvd, Pinellas Park, Florida 33782, United States",,"27.846052","-82.678170","72376.07","7","6","76.06","92.30","2","2","0.50","0.00","0.02","0.10","5000"
"2025-08-14 16:23","2025-08-14 16:45",,"21","3101 Gandy Blvd, Pinellas Park, Florida 33782, United States",,"27.846052","-82.678170","72376.07","8236 128th Street, Seminole, Florida 33776, United States",,"27.848408","-82.815430","72385.16","39","34","66.69","96.62","30","60","13.81","0.00","9.09","2.98","328"
"2025-08-15 06:19","2025-08-15 06:45",,"26","8236 128th Street, Seminole, Florida 33776, United States",,"27.848408","-82.815430","72385.18","9725 International Court North, St. Petersburg, Florida 33716, United States",,"27.860296","-82.652534","72396.37","28","23","66.63","84.18","35","65","13.56","0.00","11.19","3.02","270"
"2025-08-15 14:35","2025-08-15 15:01",,"26","9725 International Court North, St. Petersburg, Florida 33716, United States",,"27.860289","-82.652534","72396.38","2110 2nd Avenue South, St. Petersburg, Florida 33705, United States",,"27.769070","-82.662880","72404.91","20","14","77.36","91.92","26","59","14.81","0.00","8.54","3.38","396"
"2025-08-15 15:50","2025-08-15 16:24",,"34","2110 2nd Avenue South, St. Petersburg, Florida 33705, United States",,"27.769080","-82.662895","72404.95","8236 128th Street, Seminole, Florida 33776, United States",,"27.848452","-82.815430","72417.92","13","3","68.18","94.08","32","60","27.20","0.00","12.97","6.12","472"
"2025-08-16 13:38","2025-08-16 13:39",,"0","8236 128th Street, Seminole, Florida 33776, United States",,"27.848440","-82.815420","72417.93","8236 128th Street, Seminole, Florida 33776, United States",,"27.848510","-82.815510","72417.94","3","3","125.24","96.80","0","1","0.00","0.00","0.01","0.00","0"
"2025-08-16 13:39","2025-08-16 13:41",,"1","8236 128th Street, Seminole, Florida 33776, United States",,"27.848510","-82.815510","72417.94","8236 128th Street, Seminole, Florida 33776, United States",,"27.848510","-82.815510","72417.94","3","3","110.97","96.80","0","0","0.17","0.00","0.00","0.00",
"2025-08-18 14:04","2025-08-18 14:05",,"0","8236 128th Street, Seminole, Florida 33776, United States",,"27.848515","-82.815530","72417.95","8236 128th Street, Seminole, Florida 33776, United States",,"27.848509","-82.815520","72417.95","11","11","150.26","100.40","0","1","0.17","0.00","0.00","0.02",
"2025-08-19 10:08","2025-08-19 10:28",,"19","8236 128th Street, Seminole, Florida 33776, United States",,"27.848492","-82.815544","72417.95","US 19 Northbound Frontage Road, Clearwater, Florida 33760, United States",,"27.913898","-82.728220","72428.92","39","34","71.31","94.15","38","76","15.06","0.00","10.96","3.16","288"
"2025-08-19 10:47","2025-08-19 10:52",,"4","US 19 Northbound Frontage Road, Clearwater, Florida 33760, United States",,"27.913898","-82.728220","72428.92","2677 Roosevelt Boulevard, Clearwater, Florida 33760, United States",,"27.914087","-82.727806","72429.16","31","30","67.87","100.85","9","13","2.51","0.00","0.24","0.42","1750"
"2025-08-19 11:00","2025-08-19 11:00",,"0","2677 Roosevelt Boulevard, Clearwater, Florida 33760, United States",,"27.914087","-82.727806","72429.20","2677 Roosevelt Boulevard, Clearwater, Florida 33760, United States",,"27.913704","-82.727790","72429.21","29","29","68.18","102.20","0","0","0.00","0.00","0.01","0.00","0"
"2025-08-19 11:03","2025-08-19 11:39",,"36","2677 Roosevelt Boulevard, Clearwater, Florida 33760, United States",,"27.913704","-82.727790","72429.23","4035 Valencia Drive, New Port Richey, Florida 34652, United States",,"28.218070","-82.736090","72450.47","29","17","68.38","97.02","46","69","31.63","0.00","21.24","7.14","336"
"2025-08-19 11:46","2025-08-19 11:59",,"13","4035 Valencia Drive, New Port Richey, Florida 34652, United States",,"28.218070","-82.736090","72450.47","9203 US Route 19, Port Richey, Florida 34668, United States",,"28.290924","-82.711830","72455.90","38","36","68.00","97.99","36","50","7.45","0.00","5.43","1.66","306"
"2025-08-19 12:05","2025-08-19 12:06",,"0","9203 US Route 19, Port Richey, Florida 34668, United States",,"28.290924","-82.711830","72455.94","9203 US Route 19, Port Richey, Florida 34668, United States",,"28.290924","-82.711830","72455.94","36","36","74.48","100.40","0","0","0.00","0.00","0.00","0.00",
"2025-08-19 12:09","2025-08-19 13:11",,"62","9203 US Route 19, Port Richey, Florida 34668, United States",,"28.290924","-82.711830","72455.94","505 NE US Highway 19, Crystal River, Florida 34429, United States",,"28.899563","-82.586630","72501.30","35","13","66.56","95.56","51","70","58.33","0.00","45.36","13.10","289"
"2025-08-19 13:33","2025-08-19 15:23",,"109","505 NE US Highway 19, Crystal River, Florida 34429, United States",,"28.899563","-82.586630","72501.34","2755 Byron Butler Parkway, Perry, Florida 32348, United States",,"30.086048","-83.571365","72612.28","68","5","66.88","94.68","62","75","162.51","0.00","110.94","37.28","336"
"2025-08-19 15:54","2025-08-19 17:37",,"103","2755 Byron Butler Parkway, Perry, Florida 32348, United States",,"30.086048","-83.571365","72612.28","2070 Florida Highway 71, Marianna, Florida 32448, United States",,"30.716019","-85.184100","72731.27","80","11","65.25","88.70","71","84","180.67","0.00","118.99","40.64","342"
"2025-08-19 17:55","2025-08-19 17:57",,"1","2070 Florida Highway 71, Marianna, Florida 32448, United States",,"30.716019","-85.184100","72731.27","2112 Florida Highway 71, Marianna, Florida 32448, United States",,"30.718733","-85.184370","72731.55","64","64","65.48","78.80","12","13","0.59","0.00","0.28","-0.44","-1571"
"2025-08-19 18:01","2025-08-19 18:02",,"0","2112 Florida Highway 71, Marianna, Florida 32448, United States",,"30.718733","-85.184370","72731.55","2112 Florida Highway 71, Marianna, Florida 32448, United States",,"30.718222","-85.184586","72731.56","63","63","66.38","80.60","7","7","0.00","0.00","0.01","0.02","2000"
"2025-08-19 18:02","2025-08-19 18:23",,"21","2112 Florida Highway 71, Marianna, Florida 32448, United States",,"30.718222","-85.184586","72731.56","1405 Nadia Avenue, Chipley, Florida 32428, United States",,"30.751865","-85.551765","72754.54","63","48","66.38","81.18","69","85","39.41","0.00","22.98","9.00","392"
"2025-08-19 18:36","2025-08-19 19:30",,"54","1405 Nadia Avenue, Chipley, Florida 32428, United States",,"30.751865","-85.551765","72754.54","601 West Redstone Avenue, Crestview, Florida 32536, United States",,"30.733744","-86.566720","72818.44","73","37","64.90","79.21","72","85","94.90","0.00","63.90","21.36","334"
"2025-08-19 19:30","2025-08-19 19:31",,"0","601 West Redstone Avenue, Crestview, Florida 32536, United States",,"30.733679","-86.566795","72818.44","601 West Redstone Avenue, Crestview, Florida 32536, United States",,"30.733744","-86.566720","72818.44","37","37","64.58","77.00","0","0","0.00","0.00","0.00","0.06",
"2025-08-19 19:45","2025-08-19 19:49",,"3","601 West Redstone Avenue, Crestview, Florida 32536, United States",,"30.733770","-86.566720","72818.44","Mirage Avenue, Crestview, Florida 32536, United States",,"30.728073","-86.565750","72819.01","70","71","63.36","77.00","16","32","-0.75","0.00","0.57","-0.52","-912"
"2025-08-19 20:03","2025-08-19 21:50",,"107","Mirage Avenue, Crestview, Florida 32536, United States",,"30.728073","-86.565750","72819.02","5442 Highway 90 W, Mobile, Alabama 36619, United States",,"30.587177","-88.170456","72928.96","71","13","65.50","80.49","64","80","151.21","0.00","109.94","34.12","310"
